text,label
"—Oye, ¿tu crees en los alienígenas?
—Claro wey.
—¿En los unicornios?
—Pues Ahuevo.
—¿Y en el amor?
—JAJAJÁ no mames, esa madre no existe.",1
"— Mi amor, ¿qué me darás en mi cumple?
— ¿Ves el carro blanco de allá?
— ¡Siii!
— ¡Una licuadora del mismo color!",1
"Elisa para todo hace bastante ruido!! 😒Caminar,comer,maquillarse,etc etcc",0
el aborto no es solo para mujeres x dios!!!!!!!!!!!!!!,0
"Tiene el ascendente en géminis, como yo ? somos dos bipolares inestables ?",1
"—Adiós, guapa. 

—Adiós, Óxido Ferroso. 

—¿Óxido Ferroso? 

—Sí, FeO.",1
Que cagada a patadas me comí 😂🔥😍,0
Este año el 2012 MTV Video Music Awards está del asco con puro público infantil y en su mayoría artistas pop sin mérito. #RIPMTV. #RIPMUSIC.,0
me clava el visto porque sabe que si seguimos hablando se enamora de mi💁‍♀️,0
¿Recuerdan cuando escuchaban #3BallMTY ? ¿qué putas pensaban?,0
Este long cogió su velocidad,0
"#MeCaeQueSiempre me levanto con todas las ganas del mundo, luego llego al trabajo y vale madres...",0
Debería empezar a buscar amigas que les guste salir a Cubano 💁,0
"Soy como Messi, no la meto.",1
"Ya quiero que legalicen la marihuana, nada más para cagarme de risa cuando saquen publicidad o comerciales ¿Se imaginan? ¡PÓNGASE BIEN LOCO!",0
"Un pollo al spiedo conversa con otro
-Que calor acá adentro no?
-Siii .. pero lo que me Mata es  el caño en el orto",1
En cualquier momento lo bloqueo 💆🏻‍♀️🙅🏻‍♀️,0
"“¿Te vas a comer la otra?”

—Yo, cuando veo un bebé siendo amamantado.",1
Sonara muy de viejo lo que voy a decir pero no hay nada mejor que tomar una copa un vaso de vino después de comer ❤👌🏼,0
"Qué nervios, empieza la Shempions. Ya falta menos para lo importante, mi cuarta semifinal consecutiva.",0
"TODOS LOS DOMINGOS, TODO EL DÍA, ES MUUUUUY TEMPRANO.",0
#SabiasQue el orgasmo de un cerdo dura 30 minutos? #RT,0
Si sigo pensando y llorando no solucionó nada.,0
"-Como pudiste cogerte a mi hermana?
-Y bueno...estaba ahí...desnuda...que querías que hiciera?
-La autopsia, hijo de puta!",1
TÍPICO: Faltas un día a clases y ya tienes: -4 exámenes. -2 exposiciones. -5 trabajos. -3 hijos. -Y una bomba atómica por desactivar.,1
Tuve un pre infarto pero se me pasó,1
Pobre la gente que no tiene mascotas.,0
Que 🐶 calooooooor.,0
"-Policía! hay dos mujeres que se están peleando por mi! 
-Y que problema hay? 
-Pues que va ganando la fea!",1
"-¿Y esa computadora Juan? 
-Es Dell, maestra.
-Ah, pensé que era tuya JAJAJAJAJA fuera de mi clase
-Pero si usted...
-FUERA!",1
"-¿Sabes cuál es el hermano vegetariano de Bruce Lee?
-Broco Lee.",1
Típico: Hablar por teléfono y hacer un recorrido turístico por la casa.,1
Recuerden que los memes más picositos los encuentran siempre aquí con su amigo ORITAVOY.,0
"Nunca me han dejado en visto. Siempre me contestan, aunque sea para mentarme la madre pero me contestan.",0
"Jaimito llega corriendo:
- Mamá, mamá... llegó el lechero, ¿tenés dinero para pagarle o tengo que ir a jugar afue...",1
"Peña Nieto Manda felicitar a ""Román Avitia"" y ""Aida Marian"" por estar en las finales de tiro con Arco. van por el Oro y Bronce.",0
La vida me sonríe porque a cualquiera le causaría gracia ver todas las veces que la cago.,1
"Hay 5 niveles de miedo: ?El pánico. ?El terror. ?15 llamadas perdidas de mamá. ?El ""tenemos que hablar"" ?Y el ""contraseña incorrecta"".",1
"Vamos con todo papus, se puede #HotelVictoria",0
Fumigando los contactos jajajaj contactos hasta de 1ro de liceo 😂,0
"""Te extraño, pero prefiero no saber nada de ti.""",0
Admítelo. Tú también te haces el dormido cuando alguien entra a tu habitación.,0
"Anotar cosas para no olvidarlas, y olvidar donde las anotaste.",0
Hoy cumplimos un día más de no ser novios.,0
En mi casa solo hay un brasier para todos. Es el sostén de la familia.,1
"Censo:

–¿Nombre? 
–Adán 
–¿Su Esposa? 
–Eva 
–JA JA, ¿la serpiente también vive aquí? 
–Sí, un momento. SUEGRAAA!!! #xD",1
Es impresionante como en los DMs logro ser más pelotudo que en mis tuits.,1
Hola como estas preciosa @YokastaMOficial,0
"/ Por un momento, pensé que era Gavin el de meme que usaba Oliver bASTA.",0
Buenas noches hijueputas,0
UNİVERSE #iHeartAwards #BestFanArmy #EXOL @weareoneEXO EXO CHEN,0
me caigo del sueño,0
"No conozco ni se quien es P.Vargas pero se me hace más creíble su versión, además Matias Vega esta super enredado xd #fiebredevina",0
"—Oye Linda, ¿me pasas tu numero? —No tengo celular —Hmm..y tu MSN? —Me lo hackearon. —¿y que vas a hacer el sábado? —voy a estar enferma #xD",1
"Acá, en la pile tomando una rica cerveza con mi novia. Sin la pile, la cerveza y sin novia. O sea, acá nomas.",1
¿Gorda yo? #JAJAJA por favor agarrame de los rollos porque yo la mato. #xD,1
“Es imposible” dijo el orgullo. “Es arriesgado” dijo la experiencia. “Kimbarakimbarakimbakimbambá” dijo Celia Cruz.,1
"Existen 5 niveles de temor: El miedo. El pánico. -El celular que se cae. 12 llamadas perdidas de tu mamá. Y el ""tenemos que hablar"".",1
Ya no hay nadie en mi tl lloro todos están durmiendo,0
"para qué se ponen corpiño deportivo si abajo igual se ponen el armado ¿?
NO VEN QUE NO CUMPLE NINGÚN ROL DE FELICIDAD ASÍ",1
"Si estás buscando una persona que te cambie la vida, solo tienes que mirar al espejo.  #BuenDomingo 😜",0
¿Por qué en el McDonalds las magdalenas se llaman muffins y no McDalenas?,1
Tengo que poner tu nombre para que te des cuenta que los tw son para vos??????!?!???!?,0
Nqv lo que dice este nestor jajaja,0
"— ¿Y esas lágrimas? ¿Ahora eres un marica? Límpiate y di: “¡SOY DURO COMO EL PUTO ACERO!”.

—Abuelo, ¿quieres dejar de hablarle así al bebé?",1
"Y si me caigo me levanto, sin perder el encanto.",0
Necesito saber de quién fue la magnífica idea de poner al ser humano en el arca.,0
¿Por qué Bob Esponja no usa casco? Aaah pues porque si no sería Bob el Constructor.,1
primer día de clases y no hice la tarea jiji ☹️,0
de cierta forma siempre vuelvo a vos,0
Peaky blinders &gt; casa de papel,0
"Esas ""socias"" que me mandó yo jajajaja",0
Ese placer de saber que le caes de la chingada a alguien y disfrutarlo.,0
Ojalá este año se me dé todo lo que tengo pensado.,0
Hoy es viernes de peda. De pedalear mi triciclo de tamales para vender bien en este día de la Candelaria. 😋,1
¿Sabes cómo ganar miles de seguidores en un minuto? Patea un panal de abejas y verás...,1
"- ¡Soldado López!
- ¡Sí, mi capitán! 

- No lo vi ayer en la prueba de camuflaje. 

- ¡Gracias, mi capitán!
#Chis...",1
"No sos vos, soy yo. Quiero distanciarme de la gente hija de puta.",0
Ups 😅 jajajaja,0
De Esta Salgo Con Ayuda De Dios😭💔👏,0
"Las sirenas pobres son mitad mujer, mitad sardina.",1
"Los noto muy deprimidos, amigos. Recuerden: longitudinal, no transversal. Arterias, no venas.",1
Maldita sea la UPR puede dar finales un lunes feriado pero no puEDE ABRIR SUS OFICINAS,0
mis viejos empezaron a ver breaking bad eso si que es tomar una buena decisión para esta familia ahre,0
Vamos ya al #HotelVictoria pa agarrar la fiesta de Muertos 👻,0
"–Necesito un buen consejo.

–Sé tú mismo.

–Qué buena idea, yo tenía planeado ser un árbol.",1
Me siento tan sola,0
#QueLindoEs levantarse a la hora que uno quiera.,0
demandemos a paquita la del barrio tambien por sus canciones mierdas :v guau,0
Estan todas locas 🤦🏼‍♀️,0
"Todo mundo me dijo que me crecieron los cachetes!! 
Mañana me los corto alv",0
Fui a pagar mi tarjeta y pensé que estaba pagando los fondos buitres.,1
se entrena ahora??⚽?,0
#20CosasQueHacerAntesDeMorir: Enseñarles la diferencia entre: -Hay de haber -Ahí de lugar -Ay de exclamar - Ai se eu te pego.,1
 ¿Que tiene esa botella?  Agua señor policía...  ¡Esto es vino!  Alabado sea el Señor y sus milagros!!,1
"La infancia es como estar borracho.

Todo el mundo recuerda lo que hiciste, menos tu.",1
"Prioridades, objetivos sentimientos distintos???  Te obligan a irte y sacan las ganas... QUEEEE???",0
Sólo pido no mojarme ah,0
"De pequeño me obligaban a dormir,ahora me obligan a levantarme :(",0
Ni Dios trabaja un feriado y yo si.,0
Típico : 1- No hacer nada. 2- Darte cuenta que tenes mucho que hacer. 3- Intentar organizarte. 4- Agobiarte. 5- Volver al paso 1.,1
Temperatura 16.3°C . Sensacion termica 13.6°C .  Presion 986.8 hpa. Viento rafagas 23 km/h. Direccion SSW. Lluvia hoy 0.0 mm.,0
"Twitter SUELTAME Y DEJAME HACER TAREA AHRE
#JFCShawnMendes",1
¿Sonrisas? Muchas. ¿Como la tuya? Ninguna.,0
"Eres el amor de mi vida. ? ¿Qué? ? Que me pases la bebida, sorda. ? Vale, te quiero. ? ¿Qué? ? Que sí quieres hielo, sordo.",1
—¿Te puedo besar? —Con una condición — ¿Cuál? — Que no sea la última vez.,0
"—¿Tienes Wi-Fi? 
—Claro. 
—¿Cuál es la clave?
—Tener dinero y pagarlo.",1
"Abre la ventana para que salga una mosca. Se meten 5 más, 6 cucarachas, 1 panal de avispas, 1 león y 2 testigos de Jehová.",1
"Ahorita ya ando corriendo...

A mi mamá de mi cuarto para que me deje dormir alv",0
@cirno cirno128,0
"También me hace gracia que mañana madrigue y encontrarme leyendo, pero meh",0
Cuando tenia 9 años el partido Perú-Argentina me marcó,0
Los condones no son 100% seguros. Un amigo mío estaba usando uno y lo atropelló un auto...,1
#EnFacebookSiempreEstá El pendejo que pone un carro como foto de perfil. ¿Que eres un transformer?,1
Que felíz me hace que el chabón me diga esas cosas,0
No creo en milagros.,0
"—Amor, Ya está dentro? 
—Sí ¿Te lastima?
—Sí amor, mételo despacito, duele cuando entra. 
—Ok vamos a intentar otro # de zapato #MalPensados",1
"“Eres el único”

MENTIRAS DE MUJERES",0
Es la primera vez que veo a Daniel vestido medio decentemente #MasterChefMx,0
Yo no sé para que abrí Snap si nadie me manda nudes. 😔,0
La neta el karma si esta super duro,0
"Me levanté tarde, deje mi wallet en casa, casi choco que mássss 🙃",0
Un granjero a otro: -¿Cuantas ovejas tienes? -No se. Cada vez que las cuento me quedo dormido... #fb,1
habrá que barajar y dar de nuevo sin esperar que nos venga un puto ass,0
"ARRIBA COCLE
..CARAJO...",0
Jaimito de que te vas a disfrazar en halloween? ´-De BlackBerry para que me digan BB me pidan el pin y me soben la bolita.#xD,1
"Estás MUY besable, chao.",0
Perdí el libro. Me quedaban 32 paginas. Me lo tuve que comprar de nuevo.,0
"Amigos necesito decorar mi cuarto como el de una bruja para un filminuto, ayuda.",0
¿Cómo se llama el oso que vive en el Polo Norte y en el Polo Sur...? Oso bipolar. #fb,1
Anda a ubicarte me haces el favorrr,0
"Si le importas, hará todo por estar bien contigo.",0
Kiero ver a carlos cecilia y adolfo destruidos kiero ke oliverio y dariela y chano y omar acaben con carlos y lo destruyan,0
"¿Que empieza por P y termina en ORNO?

Pizza al horno.",1
¿Por que la gente sube sus notas a las redes sociales?,0
menos ganas de arrancar el dia..,0
"Hay personas que al principio te parecen pendejas, luego comienzas a conocerlas más a fondo y ya no parecen, lo son.",1
"Típico : te pasa algo y dices ""Todo me pasa ami""",0
Gvon que gonorrea que mañana me pierdo el partido del Barça,0
Si vamos a ser indiferentes que seamos los dos y voy ganando cariño 💛,0
Hasta con cara de culo vas a ser tan linda ?,0
"Erase una vez una película de terror llamada. ""Tenemos que hablar""",1
"PREVIEW TONY MONTANA, ESCUCHA",0
Yo jamás llamaría a mi ex en una borrachera. Prefiero fracasar como borracho que triunfar como pendejo.,1
"-Te amo, ¿tú me amas?. -¡Hmj, jmf!. -Bueno, te voy a quitar la mordaza solo esta vez. ¿Me amas? -¡AUXILI...! -Yo también te amo, Descansa.",1
"¿Cómo se dice dame un beso en árabe?
- Mohamed Lajeta.",1
"se me parte la cabeza y tengo la cara re inchada de tanto llorar, jamas me vi asi.. Cada vez peor😥",0
Ese momento incomodo en que tu mamá esta lavando los platos y te acercas lentamente y le pones un vaso sucio.,0
porque vienen fans de karol sevilla a atacarme yo no la insulté q les pasa,0
"A nadie le gusta mi música ??‍♀️
Just, I DON'T CARE",0
Pero me reiria burda si lo hace jajajajajajajajaja de pana,0
"-Señorita, disculpe pero su vuelo viene demorado... Alicia Machado: -¡Ay, que emoción, es mi color favorito! #fb",1
"¿Te caíste de la bici? -No, yo me bajo así :)",1
"El gallego está limpiando un espejo y dice: O limpias tú o limpio yo!
#chistes",1
¿A quién le tengo que vender mi alma para poder bajar los kilos que me faltan para diciembre?,1
"Tu opinión es como los anuncios de YouTube, me vale verga a los 5 segundos.",0
"ACUARIO: Veo que vas adoptar una mascota, tu ex no cuenta eh, los cristianos te van a atacar se fuerte. Tu sonrisa será la clave este 2017.",0
"""Todo en exceso es malo"". —No aplica para vacaciones, dormir y dinero.",1
Buen día a todos!!??,0
Oye si hoy no ganan más porque se embarazan o por el permiso para el post natal. Ganan más porque la wea está injusta no más,0
"Mi paciencia estos últimos 5 años  

  █　　  
  █　　
  █　      █　　
  █　      █　　 
  █　      █　     █　　 ＿
2012　2013　2014　2015  2016",1
Feliz noche.,0
La vida me enseñó que siempre tengo que llevar el cargador del celular a donde sea que vaya.,0
"No pasará de nuevo, me lo prometo.",0
¡Toc toc! -¿Quien es? -¡El amor de tu vida! -¡Nahh... la cerveza no habla!,1
Buenos días. Tengo tanto sueño que bajaría con la cama al comedor a tomar desayuno 😂,1
Todo los escritos que lei sobre Dios y mi expansion que me sirvan es adquirido,0
@rafaleonortega vaya palo para viera del presidente.. El viera de ahora no estaba bien,0
"Nunca digas, jamas te vy a dejar!!",0
TRIUNFADOR: hombre q gana más dinero que el que puede gastar su mujer. TRIUNFADORA: mujer q encuentra a ese hombre #fb,1
Una cosa es quejarse y otra cosa es vivir quejándose,0
"#LaPascualita tan perdida como yo en tu mirada, bb",0
30 Fav acá y nunca más vuelvo a Twitter.,0
"María, tengo 2 noticias una mala y una buena... La 1ª murió tu padre. La mujer llora y el marido le dice: Y la buena es... ¡que es mentira!",1
"@MyLifeIsApii_  soy fan te amo
Chau bb",0
MERLÍ SPOILER // lpm mama me conto el final y. a quienquiera que lo haya visto sweetie im so sorry,0
"Mirarle y pensar 'Ese era mi amigo, como pudo cambiar tanto...""",0
"Hombre que toma Caribe Coolers o vodka con jugo de arándanos... no es hombre, es mujerts y de las pobres.",0
Hoy me siento con la suerte de mi lado,0
Le doy rt a todas las pelotudeces a ver si asi apruebo,0
"#NormalmenteEnMiSalonSeEscuchaba -¡El PROFESOR NO VINO! -claro que si yo lo vi... - ¡CÁLLATE¡, no lo invoques.",1
"Ser el hambriento de la familia, no es fácil.",0
"Matar al profesor de matemáticas y decir: ""Problema resuelto"" xD",1
"Un gay en una tortería: -Señor ¿me puede hacer una torta? -¿Con chile o sin chile? -Ay, mejor sin torta! #fb",1
"–No puedes dormir tanto.

–No me desafíes.",1
"—Mama, ¿qué significa el aborto? — Pregúntale a tu hermana. —Qué hermana? —Exacto.",1
"Nose que le pinto a alguien se harto de bardearme por sarahah, no los publique por que me dio pena pobre wasx ?",0
"-Ayer volviendo de la casa de mi novia vi un unicornio.
-No jodas! Tenes novia?",1
"A veces me siento solo, otras veces me ayudan a sentarme #xD",1
"—Señor, ¿me podría recomendar un buen lugar para comer?  
—Una mesa.  
—Muchas gracias.  
—De nada.",1
Fijo esta maricada que me mata la cabeza es falta de guaro.,0
"Domingo

Mujeres:
—Sufrir la cruda.
—Comprar el PostDay.
—¿Qué pasó ayer?

Hombres:
—Ir a misa.
—Pasear el perro.
—Visitar los abuelos.",1
"—¿Estás pensando lo mismo que yo? —Eso creo —¿Lo decimos a la vez? —Ok. —Bueno, a la de tres. ¡1, 2 y 3! —¡Te quiero! —¡Do the Harlem Shake!",1
"He soñao en la siesta q sacaba un 8'2 en geografía, qué triste haberme despertado",0
"desde que mi mujer se fue, la casa está como vacía.
- ¿La echas de menos?.
- No, es que se llevó los muebles :c #XD",1
Comi igual 1 cavalo,0
"Que bueno que ya salió el iPhone 7, así baja el 6, rematan el 5 y podré comprarme un Alcatel.",1
El 14 de Febrero debería ser Navidad de nuevo. Digo ... por tanto animal con cuernos llevando regalos.,1
"La maestra de español pregunta: Pepito, si digo ""Yo estoy gozando"" ¿donde está el sujeto? ¡Arriba de usted, maestra!",1
